VS,597,13,10,66571,6, c,1,n,uk,flat,10,a,44603,3717,2974,2714,3494,l-rain,y,y,n
S,598,8,4,173195,79, ccc,1,n,sweden,pitched,10,b,100454,8372,8372,8120,6279,fine,n,n,y
VS,599,13,2,83767,67, ddd,1,n,denmark,pitched,10,c,72040,6004,4803,4443,5464,l-snow,y,y,n
S,600,14,4,227844,66, b,2,n,denmark,pitched,10,c,125315,10443,8355,10130,9712,l-snow,y,n,n
VS,601,5,4,73215,17, cc,1,n,denmark,flat,10,c,48322,4027,3222,2618,3705,l-snow,y,y,n
S,602,6,3,146397,54, d,1,n,norway,flat,10,b,133222,11102,5551,10103,8105,rain,y,y,n
VS,603,9,4,75507,44, dd,1,n,finland,flat,10,c,55876,4657,3726,2794,3120,l-snow,n,y,n
S,604,11,6,162819,75, dd,1,n,uk,flat,10,c,97692,8141,6513,5455,6188,l-rain,n,y,n
VS,605,20,7,56277,54, d,1,n,uk,flat,10,b,38832,3236,2589,1942,2719,l-rain,n,y,n
S,606,18,4,118053,73, d,1,n,norway,flat,10,c,106248,8854,4427,5933,7349,rain,y,y,n
VS,607,20,20,67670,51, cc,1,n,norway,flat,10,a,52783,4399,2200,3519,3563,rain,y,y,n
S,608,15,14,154810,98, cc,1,n,finland,pitched,10,b,128493,10708,8567,8245,10387,l-snow,n,n,n
VS,609,15,3,62417,36, c,1,n,finland,pitched,10,b,51807,4318,3454,2807,3972,l-snow,y,y,n
S,610,14,9,108453,9, ddd,1,n,denmark,pitched,10,a,94355,7863,6291,5347,5976,l-snow,n,n,n
VS,611,9,0,85650,96, b,1,n,denmark,pitched,10,c,57386,4783,3826,3970,3157,l-snow,y,y,n
S,612,6,0,210252,76, d,2,n,finland,pitched,10,b,138767,11564,9252,7748,10408,l-snow,n,y,n
VS,613,19,13,74917,11, b,1,n,sweden,pitched,10,c,54690,4558,4558,4512,4512,fine,n,n,y
S,614,13,8,206470,80, b,2,n,uk,flat,10,a,192018,16002,12802,15202,9921,l-rain,y,y,n
VS,615,1,1,88801,45, b,1,n,denmark,pitched,10,c,61273,5107,4085,3473,4851,l-snow,y,y,n
S,616,19,0,196659,12, dd,1,n,norway,flat,10,c,143562,11964,5982,10887,11964,rain,y,y,n
VS,617,5,0,81954,51, cc,1,n,uk,pitched,10,b,64744,5396,4317,5072,3507,l-rain,n,y,n
S,618,14,1,249262,39, c,2,n,sweden,pitched,10,c,167006,13918,13918,11413,12943,fine,y,n,y
VS,619,4,4,83375,76, ddd,1,n,denmark,pitched,10,a,76705,6393,5114,4731,6073,l-snow,n,n,n
S,620,14,14,159979,42, dd,1,n,finland,flat,10,c,127984,10666,8533,6826,8639,l-snow,y,y,n
VS,621,6,3,60313,58, b,1,n,norway,flat,10,c,34379,2865,1433,2693,2006,rain,n,n,n
S,622,8,4,102724,33, c,1,n,denmark,flat,10,c,57526,4794,3836,4746,3452,l-snow,n,n,n
VS,623,16,1,90483,52, b,1,n,sweden,flat,10,c,58814,4902,4902,4265,3578,fine,y,n,y
S,624,7,0,120652,100, dd,1,n,denmark,pitched,10,b,78424,6536,5229,6013,6536,l-snow,y,y,n
VS,625,2,2,54747,83, cc,1,n,sweden,flat,10,c,28469,2373,2373,1519,2064,fine,n,y,y
S,626,16,3,101042,93, cc,1,n,uk,pitched,10,a,69719,5810,4648,5752,3545,l-rain,n,y,n
VS,627,18,7,88297,40, cc,1,n,denmark,flat,10,a,73287,6108,4886,5741,5497,l-snow,n,y,n
S,628,19,17,201159,27, b,2,n,uk,pitched,10,b,193113,16093,12875,11587,13518,l-rain,n,y,n
VS,629,8,1,82486,49, cc,1,n,uk,pitched,10,c,69289,5775,4620,4851,4273,l-rain,n,n,n
S,630,9,4,181911,71, cc,1,n,sweden,pitched,10,c,176454,14705,14705,11911,14264,fine,n,y,y
VS,631,2,1,82050,73, cc,1,n,sweden,flat,10,c,56615,4718,4718,3067,4530,fine,n,y,y
S,632,9,1,163010,46, ddd,1,n,finland,flat,10,b,148340,12362,9890,7912,11497,l-snow,n,y,n
VS,633,9,1,91084,23, b,1,n,uk,pitched,10,c,46453,3872,3097,3097,2633,l-rain,y,n,n
S,634,8,6,184049,76, b,1,n,uk,flat,10,b,134356,11197,8958,9517,7502,l-rain,n,n,n
VS,635,14,10,67925,69, cc,1,n,norway,pitched,10,b,57737,4812,2406,3513,3850,rain,y,n,n
S,636,13,1,183148,85, ddd,1,n,norway,flat,10,b,95237,7937,3969,4921,6032,rain,n,y,n
VS,637,11,6,97916,40, ddd,1,n,uk,pitched,10,c,96937,8079,6463,4928,7513,l-rain,n,y,n
S,638,17,8,181239,98, cc,1,n,denmark,pitched,10,c,146804,12234,9787,9420,12234,l-snow,n,y,n
VS,639,3,2,80718,6, ccc,1,n,denmark,pitched,10,a,67804,5651,4521,4125,3956,l-snow,y,y,n
S,640,17,7,148099,89, d,1,n,uk,pitched,10,c,140695,11725,9380,10670,9615,l-rain,n,y,n
VS,641,18,0,97156,86, ccc,1,n,uk,pitched,10,b,87441,7287,5830,5757,5830,l-rain,n,n,n
S,642,18,3,161106,45, c,1,n,norway,flat,10,b,115997,9667,4834,7347,8217,rain,y,y,n
VS,643,2,1,65358,11, ccc,1,n,uk,flat,10,c,63398,5284,4227,3752,3963,l-rain,n,n,n
S,644,12,8,220085,17, cc,2,n,uk,flat,10,c,198077,16507,13206,16507,11885,l-rain,n,y,n
VS,645,20,11,61928,50, b,1,n,sweden,pitched,10,b,34061,2839,2839,2271,1845,fine,n,y,y
S,646,13,11,213141,14, d,2,n,sweden,pitched,10,c,155593,12967,12967,12707,8169,fine,y,y,y
VS,647,4,0,67435,15, c,1,n,norway,pitched,10,c,51251,4271,2136,3930,3631,rain,y,y,n
S,648,19,6,220342,64, ddd,2,n,norway,flat,10,c,185088,15424,7712,11414,11106,rain,y,n,n
VS,649,18,13,81869,84, d,1,n,uk,pitched,10,c,72045,6004,4803,5284,5764,l-rain,y,y,n
S,650,7,0,143691,6, c,1,n,finland,pitched,10,c,107769,8981,7185,7724,8891,l-snow,n,y,n
VS,651,18,12,98877,91, d,1,n,norway,flat,10,a,81080,6757,3379,4595,4933,rain,n,y,n
S,652,7,6,108083,20, cc,1,n,sweden,flat,10,a,72416,6035,6035,5432,5552,fine,y,y,y
VS,653,13,4,62568,29, c,1,n,uk,flat,10,b,36290,3025,2420,2299,2994,l-rain,n,y,n
S,654,17,5,143399,29, dd,1,n,uk,pitched,10,c,83172,6931,5545,6516,6238,l-rain,n,n,n
VS,655,4,4,99766,68, b,1,n,finland,pitched,10,c,87795,7317,5853,4390,7170,l-snow,y,y,n
S,656,7,4,120033,52, c,1,n,sweden,flat,10,c,66019,5502,5502,5447,4567,fine,n,y,y
VS,657,17,13,93180,20, dd,1,n,denmark,pitched,10,a,63363,5281,4225,5281,3380,l-snow,y,n,n
S,658,13,6,236350,46, dd,2,n,sweden,pitched,10,c,233987,19499,19499,17744,14820,fine,n,y,y
VS,659,17,3,58064,17, ccc,1,n,denmark,flat,10,a,49355,4113,3291,3538,3373,l-snow,y,n,n
S,660,14,10,158316,19, ddd,1,n,norway,flat,10,b,98156,8180,4090,6708,8180,rain,n,n,n
VS,661,13,13,52006,54, ddd,1,n,denmark,flat,10,c,37445,3121,2497,2528,2653,l-snow,n,y,n
S,662,5,5,201293,29, ccc,2,n,norway,flat,10,c,108699,9059,4530,5617,6341,rain,y,n,n
VS,663,18,14,65358,89, c,1,n,sweden,flat,10,c,48365,4031,4031,2902,2983,fine,n,y,y
S,664,7,4,149909,19, ddd,1,n,uk,pitched,10,c,119928,9994,7996,7796,7196,l-rain,n,y,n
VS,665,12,7,74385,71, c,1,n,finland,flat,10,c,42400,3534,2827,3110,2509,l-snow,n,y,n
S,666,13,12,151377,99, ddd,1,n,uk,flat,10,b,112019,9335,7468,7095,9055,l-rain,y,y,n
VS,667,10,1,99029,95, cc,1,n,norway,flat,10,b,49515,4127,2064,4085,2724,rain,y,y,n
S,668,7,3,217782,92, d,2,n,uk,flat,10,c,202538,16879,13503,12997,14009,l-rain,n,y,n
VS,669,3,2,82742,90, dd,1,n,norway,flat,10,b,70331,5861,2931,3869,5744,rain,n,n,n
S,670,14,4,148370,23, ccc,1,n,denmark,flat,10,c,106827,8903,7122,8547,8725,l-snow,n,n,n
VS,671,11,7,61686,57, b,1,n,finland,flat,10,b,58602,4884,3907,4054,4298,l-snow,n,y,n
S,672,19,14,240558,53, ccc,2,n,norway,pitched,10,c,158769,13231,6616,9659,11511,rain,n,n,n
VS,673,14,7,50242,39, dd,1,n,denmark,pitched,10,c,36175,3015,2412,2050,2442,l-snow,n,y,n
S,674,17,12,239456,15, ddd,2,n,sweden,pitched,10,b,237062,19756,19756,19361,13236,fine,n,y,y
VS,675,3,2,59430,63, cc,1,n,finland,flat,10,b,58836,4903,3923,4364,4168,l-snow,y,n,n
S,676,14,14,243806,18, ddd,2,n,sweden,pitched,10,c,141408,11784,11784,8131,11549,fine,n,y,y
VS,677,8,2,60107,49, ccc,1,n,uk,pitched,10,c,52294,4358,3487,2964,4053,l-rain,y,y,n
S,678,16,9,231589,55, b,2,n,sweden,flat,10,c,180640,15054,15054,12043,10237,fine,y,y,y
VS,679,4,4,55259,59, ddd,1,n,finland,flat,10,c,41445,3454,2763,2556,2798,l-snow,y,y,n
S,680,14,1,209536,93, ddd,2,n,norway,flat,10,c,111055,9255,4628,8237,6664,rain,y,y,n
VS,681,14,13,79366,17, cc,1,n,finland,flat,10,b,57938,4829,3863,3139,4780,l-snow,n,y,n
S,682,15,0,197449,43, cc,1,n,norway,pitched,10,b,106623,8886,4443,7020,6131,rain,y,y,n
VS,683,5,5,67637,29, b,1,n,sweden,pitched,10,c,37877,3157,3157,2810,2999,fine,y,y,y
S,684,7,0,240104,71, c,2,n,denmark,flat,10,c,216094,18008,14407,14407,13867,l-snow,y,y,n
VS,685,1,0,52922,63, c,1,n,uk,pitched,10,c,30695,2558,2047,2072,1868,l-rain,y,y,n
S,686,14,14,207699,27, ccc,2,n,denmark,pitched,10,b,203546,16963,13570,14588,12892,l-snow,y,y,n
VS,687,15,7,97965,86, ccc,1,n,denmark,flat,10,c,72495,6042,4833,3988,5377,l-snow,y,y,n
S,688,18,14,248400,84, cc,2,n,uk,pitched,10,c,163944,13662,10930,12296,9564,l-rain,n,n,n
VS,689,12,9,99046,90, b,1,n,uk,pitched,10,a,76266,6356,5085,4704,4767,l-rain,n,y,n
S,690,5,3,144783,72, b,1,n,norway,pitched,10,b,73840,6154,3077,5415,5846,rain,n,n,n
VS,691,14,10,58854,86, dd,1,n,uk,flat,10,c,51792,4316,3453,2590,2763,l-rain,n,y,n
S,692,16,7,158026,32, b,1,n,sweden,pitched,10,c,102717,8560,8560,7961,5308,fine,y,y,y
VS,693,10,9,90109,93, cc,1,n,uk,pitched,10,b,71187,5933,4746,4568,4212,l-rain,n,y,n
S,694,20,8,214212,47, dd,2,n,norway,pitched,10,c,186365,15531,7766,14599,15220,rain,y,n,n
VS,695,1,1,67674,30, ddd,1,n,finland,flat,10,c,55493,4625,3700,3284,4024,l-snow,n,y,n
S,696,16,7,116268,6, b,1,n,uk,flat,10,c,106967,8914,7132,5438,8914,l-rain,y,y,n
VS,697,5,5,73514,96, ddd,1,n,finland,pitched,10,a,37493,3125,2500,2063,3031,l-snow,n,y,n
S,698,13,8,244170,59, b,2,n,denmark,pitched,10,c,234404,19534,15627,12697,15627,l-snow,y,n,n
VS,699,18,4,57513,54, c,1,n,uk,flat,10,b,35083,2924,2339,2486,2719,l-rain,y,n,n
S,700,14,5,245974,15, ddd,2,n,sweden,flat,10,b,127907,10659,10659,8101,6396,fine,y,n,y
VS,701,4,0,54153,67, ddd,1,n,denmark,pitched,10,c,27619,2302,1842,2003,1543,l-snow,y,y,n
S,702,8,1,163151,26, cc,1,n,finland,pitched,10,c,127258,10605,8484,9439,8272,l-snow,y,y,n
VS,703,14,12,93153,93, d,1,n,norway,flat,10,b,61481,5124,2562,4919,3177,rain,n,n,n
S,704,12,3,193849,89, c,1,n,sweden,pitched,10,c,149264,12439,12439,7464,9454,fine,y,n,y
VS,705,7,3,74821,52, ccc,1,n,denmark,pitched,10,b,62850,5238,4190,3352,3195,l-snow,n,y,n
S,706,13,6,247324,53, ddd,2,n,denmark,pitched,10,c,225065,18756,15005,12379,17631,l-snow,y,y,n
VS,707,19,14,85216,39, ddd,1,n,denmark,pitched,10,b,81808,6818,5454,6000,4364,l-snow,y,n,n
S,708,20,3,121047,64, ccc,1,n,denmark,pitched,10,c,89575,7465,5972,7241,5375,l-snow,n,y,n
VS,709,7,5,93917,33, d,1,n,uk,flat,10,b,47898,3992,3194,3194,3832,l-rain,y,n,n
S,710,20,10,196249,60, ddd,1,n,norway,flat,10,c,190362,15864,7932,14595,12691,rain,y,y,n
VS,711,3,3,86764,26, b,1,n,sweden,flat,10,c,84162,7014,7014,6102,5611,fine,y,y,y
S,712,16,11,152667,73, dd,1,n,norway,flat,10,c,90074,7507,3754,5255,7281,rain,y,y,n
VS,713,5,0,64239,77, b,1,n,finland,pitched,10,c,55888,4658,3726,4146,3587,l-snow,y,n,n
S,714,13,8,171318,67, dd,1,n,sweden,pitched,10,a,123349,10280,10280,9560,7504,fine,y,n,y
VS,715,2,1,87128,70, cc,1,n,finland,flat,10,c,72317,6027,4822,5002,5063,l-snow,y,n,n
S,716,19,5,130299,30, cc,1,n,finland,flat,10,c,89907,7493,5994,5470,6818,l-snow,y,y,n
VS,717,2,1,83040,30, dd,1,n,finland,pitched,10,c,74736,6228,4983,4858,4671,l-snow,y,y,n
S,718,10,7,162352,31, ddd,1,n,finland,pitched,10,c,108776,9065,7252,5802,7796,l-snow,y,y,n
VS,719,2,2,59624,89, c,1,n,uk,pitched,10,c,41141,3429,2743,2949,2435,l-rain,y,y,n
S,720,5,3,114156,98, c,1,n,sweden,flat,10,a,61645,5138,5138,4572,3545,fine,n,n,y
VS,721,13,8,75031,61, ccc,1,n,denmark,pitched,10,c,44269,3690,2952,3284,2214,l-snow,y,y,n
S,722,14,11,143574,31, dd,1,n,norway,flat,10,b,114860,9572,4786,6222,7562,rain,n,y,n
VS,723,8,3,72815,45, c,1,n,sweden,flat,10,a,38592,3216,3216,2123,1994,fine,y,y,y
S,724,11,7,174795,96, dd,1,n,finland,flat,10,c,166056,13838,11071,10517,13423,l-snow,n,n,n
VS,725,11,11,61781,30, dd,1,n,uk,pitched,10,c,51897,4325,3460,3071,4152,l-rain,n,n,n
S,726,10,6,138978,27, dd,1,n,uk,flat,10,c,76438,6370,5096,4714,6116,l-rain,y,n,n
VS,727,14,10,76567,46, d,1,n,finland,pitched,10,b,42112,3510,2808,2597,2106,l-snow,y,y,n
S,728,17,2,157666,10, d,1,n,norway,pitched,10,a,91447,7621,3811,7240,6783,rain,n,n,n
VS,729,3,2,76462,73, ddd,1,n,norway,flat,10,c,46642,3887,1944,3732,2721,rain,y,y,n
S,730,6,3,183260,72, ddd,1,n,norway,pitched,10,c,102626,8553,4277,5987,5132,rain,n,n,n
VS,731,4,1,62302,15, d,1,n,denmark,pitched,10,a,35513,2960,2368,2427,2516,l-snow,n,y,n
S,732,16,11,186843,11, ddd,1,n,uk,flat,10,c,134527,11211,8969,9642,8184,l-rain,y,y,n
VS,733,11,10,58529,79, b,1,n,sweden,flat,10,b,52091,4341,4341,2952,3169,fine,n,n,y
S,734,14,7,167157,41, d,1,n,uk,pitched,10,c,100295,8358,6687,5851,7105,l-rain,n,y,n
VS,735,14,12,88731,80, d,1,n,finland,flat,10,b,63000,5250,4200,3780,4778,l-snow,n,n,n
S,736,20,10,156713,58, b,1,n,denmark,flat,10,c,122237,10187,8150,7437,6214,l-snow,n,y,n
VS,737,17,13,64729,29, ddd,1,n,uk,flat,10,b,46605,3884,3107,3535,3418,l-rain,n,n,n
S,738,18,8,239843,69, ccc,2,n,sweden,flat,10,c,160695,13392,13392,8571,9374,fine,y,n,y
VS,739,10,1,74696,76, cc,1,n,norway,pitched,10,c,40336,3362,1681,2925,2891,rain,y,n,n
S,740,6,2,126808,16, c,1,n,finland,pitched,10,b,116664,9722,7778,5931,6611,l-snow,n,y,n
VS,741,20,0,96680,56, dd,1,n,sweden,flat,10,b,52208,4351,4351,2654,3437,fine,y,y,y
S,742,20,13,223943,79, ccc,2,n,finland,pitched,10,a,167958,13997,11198,11758,11338,l-snow,y,y,n
VS,743,8,6,55737,18, cc,1,n,denmark,flat,10,c,51279,4274,3419,2821,3248,l-snow,n,n,n
S,744,8,5,115912,58, ddd,1,n,norway,pitched,10,b,76502,6376,3188,4208,5037,rain,y,n,n
VS,745,6,3,76666,6, ccc,1,n,denmark,pitched,10,c,42167,3514,2812,2706,2601,l-snow,n,y,n
S,746,16,8,124520,12, b,1,n,finland,flat,10,a,85919,7160,5728,5657,6874,l-snow,n,y,n
VS,747,11,1,58319,71, ddd,1,n,denmark,flat,10,a,57153,4763,3811,3430,4144,l-snow,n,y,n
S,748,17,16,234991,34, b,2,n,denmark,pitched,10,b,126896,10575,8460,9412,9835,l-snow,n,y,n
VS,749,10,5,55545,50, ccc,1,n,sweden,flat,10,c,49436,4120,4120,3585,3791,fine,y,y,y
S,750,18,12,143684,54, dd,1,n,norway,pitched,10,c,102016,8502,4251,6291,7312,rain,y,y,n
VS,751,7,0,68103,20, d,1,n,sweden,pitched,10,b,66741,5562,5562,5117,4116,fine,y,n,y
S,752,17,2,195728,100, ddd,1,n,sweden,pitched,10,b,99822,8319,8319,7071,5740,fine,y,y,y
VS,753,9,1,86818,26, cc,1,n,uk,pitched,10,a,67719,5644,4515,4064,4628,l-rain,n,y,n
S,754,16,16,218975,88, b,2,n,finland,pitched,10,b,183939,15329,12263,12876,13489,l-snow,y,n,n
VS,755,2,2,54737,7, cc,1,n,denmark,pitched,10,b,46527,3878,3102,2559,2443,l-snow,y,y,n
S,756,12,7,183089,27, dd,1,n,finland,pitched,10,a,164781,13732,10986,9887,12222,l-snow,y,y,n
VS,757,5,5,86074,23, ddd,1,n,sweden,pitched,10,c,73163,6097,6097,5854,3720,fine,n,n,y
S,758,19,13,105358,5, ddd,1,n,finland,pitched,10,c,52679,4390,3512,3381,4347,l-snow,n,n,n
VS,759,7,7,82108,32, dd,1,n,norway,flat,10,b,50086,4174,2087,2839,4174,rain,y,y,n
S,760,16,4,109483,31, c,1,n,sweden,flat,10,c,105104,8759,8759,8672,8409,fine,n,n,y
VS,761,9,8,89492,76, dd,1,n,norway,flat,10,b,67119,5594,2797,4363,4867,rain,y,y,n
S,762,7,7,191582,89, c,1,n,uk,pitched,10,c,178172,14848,11879,10988,13957,l-rain,y,n,n
VS,763,9,0,96219,18, c,1,n,denmark,pitched,10,b,54845,4571,3657,4022,3017,l-snow,y,n,n
S,764,9,7,205012,45, c,2,n,sweden,pitched,10,c,192712,16060,16060,12206,13330,fine,y,y,y
VS,765,19,1,84403,20, ccc,1,n,finland,flat,10,c,54862,4572,3658,4527,3612,l-snow,y,n,n
S,766,6,0,108299,69, b,1,n,finland,pitched,10,c,97470,8123,6498,7879,6905,l-snow,n,y,n
VS,767,20,17,59903,40, dd,1,n,uk,pitched,10,b,33546,2796,2237,1873,2600,l-rain,n,y,n
S,768,18,4,168556,56, b,1,n,finland,flat,10,c,166871,13906,11125,10847,13767,l-snow,y,y,n
VS,769,2,0,76937,14, b,1,n,finland,pitched,10,b,40777,3399,2719,2141,2141,l-snow,n,y,n
S,770,7,4,159074,36, ddd,1,n,uk,flat,10,b,124078,10340,8272,7962,8583,l-rain,n,y,n
VS,771,10,9,66151,14, dd,1,n,finland,pitched,10,c,39030,3253,2602,2212,3090,l-snow,y,y,n
S,772,14,3,186799,100, c,1,n,finland,pitched,10,b,149440,12454,9963,12454,11831,l-snow,y,y,n
VS,773,6,3,79913,90, ccc,1,n,finland,pitched,10,c,59136,4928,3943,4534,4830,l-snow,y,n,n
S,774,11,4,108109,53, cc,1,n,uk,flat,10,a,62704,5226,4181,4860,4755,l-rain,n,n,n
VS,775,11,7,93322,69, d,1,n,sweden,flat,10,b,78391,6533,6533,4704,4573,fine,n,y,y
S,776,10,2,204325,20, cc,2,n,uk,flat,10,b,116466,9706,7765,8056,6212,l-rain,n,y,n
VS,777,16,14,64160,71, ccc,1,n,denmark,pitched,10,b,48762,4064,3251,3658,3861,l-snow,n,y,n
S,778,15,9,219706,75, c,2,n,norway,flat,10,c,217509,18126,9063,17401,16314,rain,n,y,n
VS,779,2,0,64744,98, d,1,n,norway,flat,10,c,38199,3184,1592,2388,2770,rain,y,n,n
S,780,5,2,149549,58, c,1,n,finland,flat,10,c,124126,10344,8276,9827,6207,l-snow,y,y,n
VS,781,15,0,53082,6, dd,1,n,denmark,pitched,10,a,31319,2610,2088,2167,2193,l-snow,n,y,n
S,782,17,17,188877,56, dd,1,n,sweden,flat,10,c,96328,8028,8028,6422,7867,fine,y,y,y
VS,783,5,0,82059,11, dd,1,n,sweden,pitched,10,c,81239,6770,6770,6296,4062,fine,n,y,y
S,784,17,14,210332,98, b,2,n,norway,pitched,10,b,140923,11744,5872,10100,10217,rain,n,n,n
VS,785,11,6,66402,78, dd,1,n,sweden,pitched,10,b,35194,2933,2933,2728,2904,fine,n,y,y
S,786,17,12,117230,7, cc,1,n,norway,flat,10,b,112541,9379,4690,7878,7034,rain,y,y,n
VS,787,14,3,69169,80, c,1,n,sweden,flat,10,c,36660,3055,3055,2750,2017,fine,n,n,y
S,788,12,6,128917,57, b,1,n,norway,pitched,10,a,64459,5372,2686,4942,4889,rain,n,n,n
VS,789,16,11,82469,27, c,1,n,finland,flat,10,c,70099,5842,4674,4498,3505,l-snow,y,y,n
S,790,20,20,237918,70, cc,2,n,uk,pitched,10,c,137993,11500,9200,7705,7475,l-rain,n,y,n
VS,791,16,3,51243,78, dd,1,n,sweden,flat,10,c,40995,3417,3417,3417,3041,fine,y,n,y
S,792,6,5,160565,53, d,1,n,norway,flat,10,c,112396,9367,4684,8056,8898,rain,n,y,n
VS,793,12,9,71690,95, cc,1,n,norway,flat,10,c,43731,3645,1823,3608,3353,rain,y,y,n
S,794,15,10,171354,79, cc,1,n,finland,flat,10,c,87391,7283,5827,4807,5390,l-snow,y,n,n
VS,795,2,1,77488,68, c,1,n,uk,flat,10,b,69740,5812,4650,5696,5812,l-rain,y,y,n
S,796,9,9,245841,21, cc,2,n,uk,pitched,10,c,154880,12907,10326,10713,9551,l-rain,y,y,n
VS,797,2,1,82408,44, c,1,n,sweden,flat,10,c,78288,6524,6524,5611,4045,fine,n,n,y
S,798,5,0,236530,16, b,2,n,denmark,flat,10,b,158476,13207,10566,12018,11754,l-snow,y,y,n
VS,799,1,0,53788,29, ddd,1,n,uk,pitched,10,c,45182,3766,3013,3314,3126,l-rain,n,n,n
S,800,6,6,234091,89, b,2,n,denmark,flat,10,b,231751,19313,15451,16609,15064,l-snow,n,y,n
VS,801,17,14,88588,89, c,1,n,finland,pitched,10,c,46952,3913,3131,2426,3170,l-snow,n,n,n
S,802,14,1,149219,75, dd,1,n,denmark,pitched,10,a,89532,7461,5969,5671,7014,l-snow,y,y,n
VS,803,10,7,76816,9, cc,1,n,sweden,flat,10,a,72976,6082,6082,4075,3832,fine,y,n,y
S,804,10,7,240476,55, dd,2,n,denmark,pitched,10,c,182762,15231,12185,10662,14469,l-snow,n,y,n
VS,805,5,2,96786,99, ccc,1,n,norway,pitched,10,b,60976,5082,2541,3405,4624,rain,y,n,n
S,806,10,2,115056,43, cc,1,n,sweden,flat,10,c,112755,9397,9397,7705,8833,fine,y,y,y
VS,807,17,1,56457,26, dd,1,n,uk,pitched,10,c,38956,3247,2598,2565,2046,l-rain,y,y,n
S,808,16,14,192099,84, c,1,n,uk,flat,10,c,122944,10246,8197,6762,9221,l-rain,n,n,n
VS,809,10,5,64011,24, b,1,n,sweden,flat,10,b,60811,5068,5068,4561,3345,fine,y,y,y
S,810,13,9,200936,75, b,2,n,denmark,pitched,10,c,114534,9545,7636,6204,9163,l-snow,n,y,n
VS,811,5,5,86163,33, ddd,1,n,norway,pitched,10,a,48252,4021,2011,3780,2976,rain,y,y,n
S,812,12,8,224421,8, c,2,n,norway,pitched,10,c,139142,11596,5798,11016,9393,rain,n,n,n
VS,813,6,1,52876,58, ccc,1,n,norway,pitched,10,a,35427,2953,1477,2333,2067,rain,y,n,n
S,814,14,2,229295,46, ddd,2,n,norway,pitched,10,a,185729,15478,7739,13156,12847,rain,y,n,n
VS,815,12,12,75590,7, b,1,n,norway,flat,10,c,62740,5229,2615,4026,5177,rain,n,y,n
S,816,9,1,180020,56, b,1,n,denmark,flat,10,c,138616,11552,9242,10166,7393,l-snow,n,y,n
VS,817,16,0,60129,20, ccc,1,n,sweden,flat,10,c,37882,3157,3157,2494,2021,fine,y,n,y
S,818,19,7,152416,63, d,1,n,denmark,pitched,10,b,147844,12321,9857,9487,7762,l-snow,y,y,n
VS,819,18,3,78404,72, cc,1,n,denmark,pitched,10,c,50179,4182,3346,2551,3346,l-snow,y,y,n
S,820,19,9,101078,53, cc,1,n,denmark,pitched,10,c,65701,5476,4381,4052,4326,l-snow,y,y,n
VS,821,17,7,83648,91, ddd,1,n,denmark,flat,10,c,65246,5438,4350,4894,4894,l-snow,n,y,n
S,822,18,1,202548,97, ccc,2,n,finland,flat,10,b,145835,12153,9723,7778,8508,l-snow,y,n,n
VS,823,11,3,57854,42, b,1,n,finland,pitched,10,b,46862,3906,3125,3671,2383,l-snow,y,n,n
S,824,10,1,155977,92, dd,1,n,finland,flat,10,b,109184,9099,7279,5824,7279,l-snow,y,n,n
VS,825,11,8,65213,97, ccc,1,n,uk,pitched,10,c,39780,3315,2652,1989,2122,l-rain,y,n,n
S,826,9,2,130333,10, ccc,1,n,finland,flat,10,b,110784,9232,7386,6832,6555,l-snow,n,n,n
VS,827,6,1,92329,96, dd,1,n,norway,pitched,10,b,47088,3924,1962,2943,3414,rain,y,n,n
S,828,10,9,114543,55, ddd,1,n,finland,flat,10,c,65290,5441,4353,4299,5224,l-snow,y,y,n
VS,829,7,6,90065,48, ddd,1,n,norway,pitched,10,c,49536,4128,2064,2973,3179,rain,y,y,n
S,830,5,5,184182,67, cc,1,n,sweden,pitched,10,c,147346,12279,12279,10806,11665,fine,y,n,y
VS,831,17,14,56123,75, ddd,1,n,uk,flat,10,c,39848,3321,2657,2790,3288,l-rain,y,y,n
S,832,17,0,213429,69, d,2,n,uk,pitched,10,c,194221,16186,12949,11977,14243,l-rain,y,y,n
VS,833,20,5,72920,60, ddd,1,n,denmark,pitched,10,a,66358,5530,4424,4314,4148,l-snow,y,y,n
S,834,19,16,198114,49, dd,1,n,uk,flat,10,c,114907,9576,7661,7757,6033,l-rain,y,y,n
VS,835,1,1,99335,32, dd,1,n,uk,pitched,10,b,59601,4967,3974,3875,4471,l-rain,y,n,n
S,836,6,4,242889,24, d,2,n,denmark,flat,10,c,228316,19027,15222,12558,16553,l-snow,n,n,n
VS,837,9,7,90770,40, cc,1,n,uk,pitched,10,c,48109,4010,3208,3168,3849,l-rain,y,n,n
S,838,10,8,218739,91, ddd,2,n,finland,pitched,10,a,115932,9661,7729,9372,5894,l-snow,n,y,n
VS,839,6,3,93913,49, c,1,n,denmark,pitched,10,c,66679,5557,4446,4779,5279,l-snow,n,y,n
S,840,8,3,233680,78, ccc,2,n,norway,pitched,10,c,217323,18111,9056,17930,13402,rain,y,n,n
VS,841,13,2,68532,93, ddd,1,n,denmark,pitched,10,b,61679,5140,4112,4318,3136,l-snow,y,n,n
S,842,18,7,120165,51, dd,1,n,uk,pitched,10,a,92528,7711,6169,6400,7634,l-rain,n,y,n
VS,843,3,1,78225,41, ccc,1,n,denmark,flat,10,a,64145,5346,4277,4223,4758,l-snow,n,n,n
